title,category
"É verdade que dor na canela, canelite, tem cura?",equilibrioesaude
"Após corte de gastos, USP voltará a contratar professores em 2017",educacao
"Para paulistano, ciência é assunto pouco atrativo, diz pesquisa",ciencia
"Não me deixe morrer, disse jogador a policial colombiano",tv
Desembargador nega pedido para anular prova de redação do Enem,educacao
Réplica do Titanic em tamanho real começa a ser construída na China,turismo
Estranho objeto na Via Láctea pode mudar compreensão sobre galáxias,ciencia
SP e Rio estão entre as 10 cidades do mundo mais populares em rede social,turismo
Brasileiro é eleito melhor jogador de videogame do mundo em 2016,tec
Mais de 277 mil candidatos fazem Enem adiado neste fim de semana,educacao
Companhia anuncia cruzeiro de volta ao mundo em 4 meses por R$ 50 mil,turismo
Australophitecus Lucy passava pelo menos um terço do tempo em árvores,ciencia
Conheça 8 parques aquáticos pelo Brasil para curtir neste verão,turismo
"Número primo com 9,3 milhões de dígitos pode ajudar criptografia",ciencia
Cientistas trazem de volta memórias esquecidas,ciencia
Holandês que não conseguia superar alcoolismo opta pela eutanásia,equilibrioesaude
"Aos 117, mulher mais velha do mundo come muitos ovos e poucos vegetais",equilibrioesaude
"Relatório conclui que houve vazamento do Enem, diz Procuradoria",educacao
"Veneno da rara cobra coral azul pode ser analgésico, diz pesquisa",ciencia
"Viajar gera mais felicidade que casar, diz pesquisa",turismo
"Em falta nos EUA, novo console da Nintendo alimenta nostalgia",tec
Praias do Ceará têm sol garantido e clima de tranquilidade; veja fotos,turismo
Ilhas Jônicas combinam mar colorido e boa gastronomia na Grécia,turismo
Hotéis e o turismo aderem à moda dos livros para colorir,turismo
"Após vitória de Trump, Turquia emite alerta para viagens aos EUA",turismo
Museus e caverna ajudam turista a explorar pré-história de Nevada,turismo
Nevada tem cenários que lembram filme de faroeste nos Estados Unidos,turismo
Figos frescos e pasta de pistache são estrelas de torta de Mari Hirata,tv
Las Vegas ganha atrações para quem não gosta de apostas ou cassinos,turismo
Naufrágio e 'Las Vegas grega' dividem turistas nas ilhas Jônicas,turismo
Brasil fica fora de Top 10 em ranking universitário de países emergentes,educacao
"Durante luto por Fidel, rumba é declarada patrimônio da Unesco",turismo
Comissão do Congresso aprova proposta de novo ensino médio,educacao
Conheça os maiores navios de cruzeiro do mundo; o 1º tem 230 mil toneladas,turismo
Parque temático na Itália terá fonte de Nutella e lago de azeite,turismo
Dormir com raiva pode reforçar memórias negativas,ciencia
Quer ir a Cuba? Saiba quanto custa conhecer a ilha de Fidel,turismo
Cientistas descobrem mecanismo que 'desliga' patas nas cobras,ciencia
Saiba o que gestores esperam para a taxa de juros que o BC decide nesta 4ª,tv
Manifestação tem confronto com a polícia na frente do Congresso,tv
Vídeo mostra depredação no prédio do MEC; veja,tv
Número de soropositivos cresce 10% ao ano na Rússia,equilibrioesaude
Vacina contra Aids começará a ser testada na África do Sul,equilibrioesaude
Nova cúpula de segurança para reator de Chernobyl é inaugurada,ciencia
Vídeo mostra resgate após queda de avião da Chapecoense,tv
Cientistas descobrem proteína que previne obesidade e diabetes em ratos,ciencia
Relator quer artes e educação física obrigatórias no ensino médio,educacao
Pista de patinação no gelo com 5.000 peixes fecha após críticas no Japão,turismo
Companhia aérea pretende oferecer passagens gratuitas em até dez anos,turismo
Brasil lançará missão à Lua até 2020 para estudar vida no espaço,ciencia
Educação postural entra no debate sobre desafios pedagógicos,equilibrioesaude
Texas tem primeiro caso de zika provavelmente transmitido por Aedes,equilibrioesaude
"Empreender permite criar solução para o país, dizem especialistas",tv
Nova atração da Disney fará visitante 'voar' sobre florestas de Avatar,turismo
"Vinagre de maçã ganha popularidade, mas há dúvidas sobre sua ação",equilibrioesaude
"Dependendo da quantidade, mercúrio em peixes pode prejudicar saúde",equilibrioesaude
Vida de superdotados passa por bullying e aprendizado diferenciado,ciencia
Site diz a melhor época do ano para economizar até 70% nas viagens,turismo
20% dos futuros professores no Brasil têm 'nota vermelha',educacao
"Fuvest 2017 relacionou conhecimentos com atualidades, dizem professores",educacao
Primeira fase da Fuvest 2017 aborda crise de refugiados e poluição,educacao
Garimpo ilegal de ouro leva milhares a reserva ambiental no Amazonas,tv
Especialistas dão dicas de como contar a uma criança que ela tem câncer,equilibrioesaude
Teleférico volta a ser atração turística no Chile após 7 anos parado,turismo
Escolas criam disciplina sobre atualidade para o vestibular,educacao
Faça o teste e veja se você acertaria as questões de atualidades no vestibular,educacao
"Ler notícia ajuda a passar no vestibular, diz pesquisa do Datafolha",educacao
Mulheres são menos de 20% nos cursos de ciências exatas da USP,educacao
"Domínio sobre o genoma avançou, mas houve frustrações no caminho",ciencia
"Elite está nos cursos mais concorridos da USP; a classe C, nos menos",educacao
"Na USP, calouro da periferia é de 'outro mundo'",educacao
Aluno da rede pública nem tenta vestibular da USP,educacao
Veja os mercados de Natal mais bonitos e tradicionais da Europa,turismo
"Após 3 anos, cigarros com sabor voltam à pauta do STF",equilibrioesaude
"Em parceria com Harvard, FGV terá centro de inovação educacional no Rio",educacao
Polícia cumpre reintegração e alunos são retirados de universidade no PR,educacao
"Fuvest é divisor de água para os alunos bem preparados, diz educadora",educacao
Palácio do ex-ditador Saddam Hussein vira museu no Iraque,turismo
Presidente do Inep exclui treineiros e certificado de conclusão de novo Enem,educacao
Escola do Exército para mulheres é mais concorrida que a USP,educacao
O brasileiro que descobriu como o Universo pode acabar,ciencia
Veja 10 viagens que estão em promoção na Black Friday,turismo
"Ação imediata evita trauma infantil, diz 'pai' da pedagogia da emergência",educacao
Dentistas apostam em formas de tratar a cárie sem o motorzinho,equilibrioesaude
"Em grave crise, universidade da Grande SP descarta venda de acervo",educacao
"Quando eu me dei conta, já estava com depressão, diz Marimoon",tv
Laboratório brasileiro importa 10 kg de maconha para fazer remédio,equilibrioesaude
"Havaí e Malta estão entre os melhores destinos para 2017, segundo revista",turismo
'Bactéria canibal' pode ser solução para superbactérias,ciencia
Novo secretário de Doria não encampa promessa eleitoral sobre fila da creche,educacao
A tabela periódica que mostra para que serve cada elemento,ciencia
Portugal chega a 26 estrelas Michelin e confirma boa fase de sua gastronomia,turismo
Pantanal é terra de muito bicho e pouca gente próxima aos rios,turismo
Veja fotos das andanças de 'turista profissional' que já visitou 69 países,turismo
"Aos 100, serviço de parques nacionais dos EUA registra público recorde",turismo
"Sabores do Pantanal incluem peixe, banana-da-terra e farofa",turismo
Torta de limão-cravo tem companhia de merengue e sorvete de mel no Tuju,tv
"Nos EUA, paisagem alagada do parque nacional Everglades intriga turistas",turismo
"Entre cânions, parques na costa oeste dos EUA revelam vida no deserto",turismo
"De muros a passagens caras, o que o turismo pode esperar de Trump?",turismo
Danos da zika estão longe de ser totalmente compreendidos,equilibrioesaude
Pesquisa diz que quem faz selfies guarda mais lembranças das viagens,turismo
"Sabores do Pantanal incluem peixe, banana-da-terra e farofa",tv
Campanha do governo de SP estimula professores a darem entrevistas,educacao
"Cachorros conseguem se lembrar das ações do dono, afirma estudo",ciencia
TCU afirma que Fies é ineficaz e pede explicação a ex-ministros da Educação,educacao
Citomegalovírus (CMV) também é responsável por casos de microcefalia,equilibrioesaude
Saiba quais são os melhores museus do mundo para ir com crianças,turismo
"Europeus vivem cada vez mais, mas nem sempre com boa saúde, diz estudo",equilibrioesaude
Maior taxação de bebidas açucaradas pode ajudar na luta contra obesidade,equilibrioesaude
EUA alertam para alto risco de atentados na Europa durante as férias,turismo
Moradores tentam barrar 'espigão' em área de nascentes na zona oeste de SP,tv
"Usar Facebook pode deixar as pessoas mais tristes, diz pesquisa",ciencia
Guaxinins fofos enchem a pança em Nova York (mas podem passar raiva),turismo
"""Não faço filme para crítica"", diz diretor de 'Pequeno Segredo'",tv
Disney de Hong Kong terá atrações de Frozen e Marvel para atrair visitantes,turismo
Candidatos com Enem 2016 adiado já podem consultar locais de prova,educacao
Anvisa aprova critérios para uso de medicamento à base de maconha,equilibrioesaude
Estudos mostram prejuízo causado por vírus da zika mesmo após nascimento,equilibrioesaude
Hacker implanta chips e ímãs no próprio corpo para torná-lo 'melhor',ciencia
Como encontrar o cruzeiro ideal para cada perfil de viajante,turismo
"Não se deve nunca na vida obrigar os filhos a comer, diz pediatra espanhol",equilibrioesaude
Dobra número de pessoas com Aids que recebe tratamento,equilibrioesaude
"Ex-secretário de Kassab, Schneider comandará Educação na gestão Doria",educacao
"73% dos jovens LGBT dizem ter sido agredidos na escola, mostra pesquisa",educacao
Suspeita sobre ministro vem em péssima hora para Temer,tv
Fatores inusitados podem definir nascimento de menino ou menina,ciencia
Instagram mira Snapchat e lança recurso de vídeo ao vivo,tec
"Com dívidas e greve, universidade da Grande SP leiloa acervo de arte",educacao
Comer antes de dormir pode alterar o organismo e os processos digestivos,equilibrioesaude
Repórteres dão dicas de como usar o 13º salário,tv
Fuvest divulga locais de prova da 1ª fase do vestibular 2017,educacao
"Na Rocinha, uma mesma rua vive diferentes extremos da tuberculose",equilibrioesaude
Terremotos na Itália afetaram a gastronomia artesanal do país,turismo
"Unicamp tem prova 'exigente' e 'acerta no formato', dizem professores",educacao
"Primeira fase da Unicamp tem 8,6% de abstenção; confira as próximas datas",educacao
Unicamp realiza 1ª fase do vestibular 2017 neste domingo; veja dicas,educacao
"Com crise, disparam seguros para mensalidade de escola e faculdade",educacao
"Após choro e desespero, seguro escolar vira alívio a pais desempregados",educacao
Invasão de venezuelanos fugindo de crise no país gera caos em Roraima,tv
Tenho incontinência urinária. Como posso me tratar?,equilibrioesaude
Inclusão desigual amplia distância entre negros e brancos na educação,educacao
O mistério do objeto mais esférico já encontrado no Universo,ciencia
Governo dos EUA se diz preocupado com bloqueio do LinkedIn na Rússia,tec
Justiça britânica autoriza congelamento de garota com câncer,ciencia
1ª fase da Unicamp terá mais de 73 mil participantes neste domingo,educacao
Cientistas testam ímãs para fixar bolsas de colostomia e próteses,equilibrioesaude
"Arco-íris da Lua, fenômeno raríssimo, é documentado no Reino Unido",ciencia
"Coordenador da Lava Jato diz que operação parece ""trem fantasma""",tv
"Dependência de álcool e drogas é crise de saúde pública, diz relatório dos EUA",equilibrioesaude
Rússia inicia bloqueio ao LinkedIn após decisão judicial,tec
Ciclo do sono faz parte de experiências da nova missão na ISS,ciencia
PM apreende três adolescentes em desocupação de escola no centro de SP,educacao
"Indústria farmacêutica age como o crime organizado, diz pesquisador",equilibrioesaude
Queda do turismo no Egito faz cavalos passarem fome e precisarem de ajuda,turismo
Nova Orleans vai além do jazz e guarda a história dos Estados Unidos,turismo
Fábio Porchat fala para onde viajaria de novo (e para onde não iria mais),turismo
Festival das luzes toma o céu de uma Tailândia em luto,turismo
Estudantes levam 'drible' no Fies e querem processar universidade em SP,educacao
Fotógrafo clica animais selvagens brasileiros; veja no Álbum de Viagem,turismo
Agências oferecem viagens sob medida para diferentes tipos de turistas,turismo
"""Huh!"" da Eurocopa impulsiona o turismo na Islândia",turismo
Brasil estaciona e é pior dos Brics em ranking de avaliação de inglês,educacao
'Febre de princesas' impulsiona escola e gera oficina de 'desprincesamento',tv
Paris ainda luta para recuperar turistas um ano após atentados,turismo
Nova técnica de edição de genes é testada em humanos pela 1ª vez,ciencia
"Diário em tópicos, 'bullet journal' ajuda na organização cotidiana",tv
Em imagens: a maior Superlua em 7 décadas vista ao redor do mundo,ciencia
"Diário em tópicos, 'bullet journal' ajuda na organização cotidiana",equilibrioesaude
Segunda tem maior superlua em 68 anos; veja fotos pelo mundo,ciencia
"Mulher com alergia à água sofre com banhos, chuva e até com próprio suor",equilibrioesaude
Como funciona a universidade sem professores inaugurada nos EUA,educacao
Professor recebe até 39% menos que profissional com igual escolaridade,educacao
